log_gdp_pc,NW最优带宽,局部线性,三阶多项式
6.273487462839765,0.4064999781862836,0.08888351441623965,0.28202929730571213
6.3016526982849195,0.4175533251880952,0.1011663042457599,0.24183906639905217
6.329817933730074,0.4289091289009618,0.11393533787256449,0.20441796230272757
6.3579831691752275,0.4405752038887068,0.12719766613503314,0.1697367131265537
6.386148404620382,0.4525599047393428,0.14096040257801556,0.13776604698000483
6.4143136400655365,0.4648721816170316,0.15523077549342856,0.10847669197278265
6.442478875510691,0.47752163721216406,0.17001618038748856,0.0818393762147025
6.4706441109558455,0.49051858459581804,0.18532423200975745,0.05782482781540921
6.498809346400999,0.5038741054137765,0.2011628149641772,0.036403774884604445
6.5269745818461535,0.5176001077809524,0.21754013181003284,0.017546945531933034
6.555139817291308,0.5317093831596951,0.23446474745902968,0.0012250678670966408
6.5833050527364625,0.5462156614255315,0.2519456285909014,-0.012591130000203066
6.611470288181617,0.5611336632418886,0.2699921767536535,-0.02393091996026442
6.639635523626771,0.5764791487821295,0.28861425379469785,-0.03282357390338575
6.667800759071925,0.5922689617538265,0.307822198294998,-0.03929836371986539
6.6959659945170795,0.6085210675979231,0.32762683175765966,-0.04338456130017221
6.724131229962234,0.6252545846560897,0.34803945344180304,-0.045111438534320314
6.7522964654073885,0.6424898070251838,0.36907182293524793,-0.04450826731277857
6.780461700852543,0.6602482177509553,0.3907361298260611,-0.041604319525959
6.8086269362976966,0.6785524909569659,0.41304495015977427,-0.0364288670639894
6.836792171742851,0.6974264814627293,0.4360111897477829,-0.029011181817338638
6.8649574071880055,0.7168952004213601,0.4596480148112243,-0.019380535676191357
6.89312264263316,0.7369847755061198,0.4839687708867388,-0.007566200530902734
6.921287878078314,0.7577223942021121,0.5089868913666689,0.006402551728285744
6.949453113523468,0.7791362288193733,0.5347157974742912,0.02249644921090521
6.9776183489686225,0.8012553419421956,0.5611687918618853,0.04068622002682787
7.005783584413777,0.8241095711723586,0.5883589483440655,0.060942592285641695
7.0339488198589315,0.8477293922162635,0.6162990005207947,0.0832362940971052
7.062114055304086,0.8721457596127239,0.6450012321885392,0.10753805357080637
7.09027929074924,0.8973899247033033,0.6744773724734219,0.13381859881644687
7.118444526194394,0.9234932308134207,0.7047384985427074,0.1620486579438989
7.1466097616395485,0.9504868860410418,0.7357949485627735,0.1921989590625799
7.174774997084703,0.9784017145396744,0.7676562472812052,0.22424023028247575
7.202940232529857,1.0072678877299415,0.8003310462325273,0.2581431997130039
7.231105467975011,1.0371146374726627,0.8338270801198543,0.29387859546397976
7.259270703420166,1.0679699538761505,0.8681511404309771,0.3314171456451618
7.28743593886532,1.0998602710777672,0.9033090668305899,0.3707295783660811
7.3156011743104745,1.1328101450173391,0.9393057563542786,0.41178662173660996
7.343766409755629,1.1668419278868627,0.9761451899368111,0.45455900386627945
7.3719316452007835,1.2019754445727777,1.0138304753562613,0.4990174528649618
7.400096880645937,1.2382276769769291,1.0523639052823095,0.5451326968421313
7.4282621160910915,1.2756124625812792,1.0917470287929736,0.5928754639076033
7.456427351536246,1.3141402139799572,1.1319807344754713,0.6422164821711362
7.4845925869814,1.3538176663114656,1.173065343056873,0.6931264797422045
7.512757822426554,1.394647659557267,1.2150007074166407,0.7455761847306803
7.540923057871709,1.436628962508185,1.2577863178115936,0.7995363252462084
7.569088293316863,1.4797561448206196,1.301421410186956,0.8549776293985474
7.5972535287620175,1.5240195029813788,1.3459050755455466,0.9118708252972283
7.625418764207172,1.5694050451732438,1.391236368490925,0.9701866410520665
7.6535839996523265,1.6158945389931205,1.4374144132380884,1.0298958047727638
7.68174923509748,1.6634656247415929,1.4844385055873197,1.090969044568908
7.709914470542635,1.712091995607883,1.532308209571431,1.1533770885503145
7.738079705987789,1.761743644558491,1.5810234477057354,1.2170906648265145
7.7662449414329435,1.812387176150101,1.6305845839834432,1.2820805015073802
