"log_gdp_pc","小带宽","中带宽","大带宽"
6.27348746283976,0.166501295732206,0.264784440502251,0.503146198907373
6.30165269828492,0.172175694646346,0.274626595857897,0.515290993241029
6.32981793373007,0.178199034435612,0.284907131656077,0.527770538689211
6.35798316917523,0.184623665759359,0.295633168564872,0.540596216822026
6.38614840462038,0.191505782886885,0.306810125947605,0.553779914138704
6.41431364006554,0.198904330037146,0.318441662167069,0.567334031795128
6.44247887551069,0.20687969435887,0.330529651081244,0.581271493102931
6.47064411095585,0.215492340367598,0.343074197361699,0.595605748490552
6.498809346401,0.224801583536199,0.356073692332107,0.610350777604624
6.52697458184615,0.23486470698223,0.369524911040773,0.625521088220099
6.55513981729131,0.24573657962771,0.383423150303508,0.641131711620264
6.58330505273646,0.257469834397986,0.397762406536956,0.657198194103814
6.61147028818162,0.270115526730386,0.412535591398306,0.673736584275806
6.63963552362677,0.283724049247343,0.427734782596383,0.690763415783561
6.66780075907193,0.298345967315835,0.443351506769482,0.708295685167894
6.69596599451708,0.314032394848785,0.459377051049576,0.726350824514893
6.72413122996223,0.330834564024173,0.475802799846294,0.744946668615134
6.75229646540739,0.348802348293638,0.492620593466697,0.76410141636561
6.78046170085254,0.367981649958183,0.50982310540261,0.783833586186009
6.8086269362977,0.388410730272632,0.527404235418137,0.804161965265565
6.83679217174285,0.410115713861138,0.545359515898947,0.825105552510183
6.864957407188,0.433105621806215,0.563686529219507,0.846683495122054
6.89312264263316,0.457367370264347,0.582385334080686,0.8689150188162
6.92128787807831,0.482861211618718,0.601458898805268,0.891819351759814
6.94945311352347,0.509517093979465,0.620913539395826,0.915415642411229
6.97761834896862,0.537232374455821,0.640759359707416,0.9397228715351
7.00578358441378,0.565871245169914,0.66101069032727,0.964759758778417
7.03394881985893,0.595266123378406,0.681686521656581,0.990544664307086
7.06211405530409,0.625221125929681,0.702810925243192,1.01709548612372
7.09027929074924,0.655517603966578,0.724413455622074,1.0444295538123
7.11844452619439,0.685921568229306,0.74652952280818,1.07256351958213
7.14660976163955,0.716192699952092,0.769200723201862,1.10151324760979
7.1747749970847,0.746094525827687,0.792475114088042,1.13129370280074
7.20294023252986,0.77540524224453,0.816407414246012,1.16191884020815
7.23110546797501,0.803928604406502,0.841059110583988,1.19340149645302
7.25927070342017,0.831504248836911,0.866498448357981,1.22575328458206
7.28743593886532,0.858016794444486,0.892800280656836,1.25898449387509
7.31560117431047,0.883403076026599,0.920045751703231,1.29310399616789
7.34376640975563,0.907656922507386,0.948321788437083,1.3281191602862
7.37193164520078,0.930831025468636,0.977720376137985,1.36403577618837
7.40009688064594,0.95303567559239,1.00833759683456,1.40085799038533
7.42826211609109,0.974434483739835,1.04027241424201,1.43858825414494
7.45642735153625,0.995237625795805,1.07362519620275,1.47722728589149
7.4845925869814,1.01569359045481,1.10849597520866,1.51677404908011
7.51275782242655,1.03608076445115,1.14498245952867,1.55722574665911
7.54092305787171,1.05670034565444,1.18317782151442,1.59857783303415
7.56908829331686,1.07787194171323,1.22316830532194,1.64082404421645
7.59725352876202,1.09993276224175,1.2650307127997,1.68395644657902
7.62541876420717,1.12324059382475,1.30882984260885,1.72796550436231
7.65358399965233,1.14817986956435,1.3546159724687,1.7728401657713
7.68174923509748,1.17516924566653,1.40242248630776,1.81856796719412
7.70991447054263,1.20466830521224,1.45226375555161,1.86513515475693
7.73807970598779,1.23718042982383,1.50413338542,1.9125268221157
7.76624494143294,1.27324861306096,1.55800293186837,1.9607270630835
7.7944101768781,1.31344116205269,1.61382118211389,2.00971913740563
7.82257541232325,1.35832502130235,1.67151407160098,2.05948564773548
7.85074064776841,1.40842604786063,1.73098528358866,2.11000872563407
7.87890588321356,1.46417807112207,1.79211754582738,2.16127022422462
7.90707111865872,1.52586581071357,1.85477460422514,2.21325191498288
7.93523635410387,1.59357007709321,1.91880381861269,2.26593568603829
7.96340158954902,1.66712603369961,1.98403929350196,2.31930373930256
7.99156682499418,1.74610534274258,2.05030542973172,2.37333878373191
8.01973206043933,1.82982983857003,2.1174207632827,2.42802422206479
8.04789729588449,1.91741816497231,2.18520194677242,2.48334432845937
8.07606253132964,2.00785918095458,2.25346772777996,2.53928441457759
8.1042277667748,2.10009943275609,2.32204278586268,2.59583098182451
8.13239300221995,2.19312895189398,2.39076130573899,2.65297185764523
8.1605582376651,2.28605103835366,2.45947018581742,2.71069631400341
8.18872347311026,2.37812669361471,2.52803180685215,2.76899516640777
8.21688870855541,2.4687909151965,2.59632631269077,2.82786085211087
8.24505394400057,2.55764395996281,2.66425338167876,2.88728748637216
8.27321917944572,2.64442452393504,2.73173349146841,2.94727089594786
8.30138441489088,2.72897324848097,2.7987087003859,3.00780862924051
8.32954965033603,2.81119452582517,2.86514298430147,3.06889994280482
8.35771488578118,2.89102302309723,2.9310221787905,3.13054576416107
8.38588012122634,2.96839935608951,2.99635358237378,3.19274863110948
8.41404535667149,3.04325733166971,3.06116527822823,3.25551260796685
8.44221059211665,3.11552330532711,3.1255052296362,3.31884317935819
8.4703758275618,3.18512651004477,3.18944019938786,3.38274712239255
8.49854106300696,3.25201775263941,3.25305453619034,3.44723235823073
8.52670629845211,3.31619276524479,3.31644886265929,3.51230778421744
8.55487153389726,3.37771592275231,3.37973869037876,3.57798308789967
8.58303676934242,3.43674014892054,3.44305297841994,3.64426854438999
8.61120200478757,3.49351966742951,3.50653264310305,3.71117479865931
8.63936724023273,3.54841365642365,3.57032901907097,3.77871263445965
8.66753247567788,3.60188051679336,3.63460226523272,3.8468927316857
8.69569771112304,3.65446397839675,3.6995197040864,3.91572541408573
8.72386294656819,3.70677331998329,3.76525407955493,3.98522038932869
8.75202818201334,3.75946040550971,3.83198171694307,4.0553864835259
8.7801934174585,3.81319606978238,3.89988056910758,4.12623137239266
8.80835865290365,3.86864779393385,3.96912813554855,4.19776131131759
8.83652388834881,3.92645983370916,4.03989924596707,4.26998086668345
8.86468912379396,3.98723622245858,4.11236370691227,4.34289265085343
8.89285435923912,4.05152652177474,4.1866838193852,4.4164970632966
8.92101959468427,4.119813910027,4.26301178646983,4.49079204037549
8.94918483012942,4.19250518311303,4.34148704284158,4.56577281635371
8.97735006557458,4.26992243610183,4.42223355177446,4.64143169819839
9.00551530101973,4.35229650212548,4.50535712921883,4.71775785674889
9.03368053646489,4.43976252383264,4.59094286761679,4.79473713679532
9.06184577191004,4.53235819537523,4.6790527431421,4.87235188855451
9.0900110073552,4.63002513528066,4.76972349766,4.9505808229444
9.11817624280035,4.73261348957048,4.86296488956321,5.02939889293661
9.1463414782455,4.83988927178055,4.95875840457059,5.10877720311018
9.17450671369066,4.95154327982869,5.05705650771168,5.18868294933329
9.20267194913581,5.06719992514335,5.15778250070631,5.26907939026583
9.23083718458097,5.18642421409752,5.26083102507543,5.34992585210147
9.25900242002612,5.30872560504231,5.36606922162467,5.43117776765673
9.28716765547128,5.43355854137733,5.47333852321735,5.51278675056654
9.31533289091643,5.56032095710843,5.58245702244233,5.5947007049667
9.34349812636158,5.68835361789013,5.69322232178125,5.67686397063562
9.37166336180674,5.81694434245039,5.80541474424088,5.75921750313827
9.39982859725189,5.94534149010553,5.91880076000094,5.84169908807066
9.42799383269705,6.07278027448371,6.03313647175701,5.92424358805085
9.4561590681422,6.19852341424109,6.14817099959914,6.00678322065086
